delivery_id,vehicle_id,vehicle_type,driver_id,route,distance_km,is_cross_border,sector,cargo_type,departure_date,planned_hrs,actual_hrs,on_time,delay_hrs,border_delay_hrs,fuel_per_100km,fuel_used_L,fuel_cost_bwp,revenue_bwp,load_tons,load_pct,harsh_events,speeding_events,idle_time_hrs,maint_flag,vehicle_age,year,month
DLV-00110,TD-084,B-Train,DRV-099,Gaborone-Johannesburg,360,1,Mining,Fresh Produce,2024-02-28,6.5,10.67,0,3.19,3.73,46.6,167.6,1774.0,5126.0,35.6,89.0,1,0,1.46,1,10,2024,2024-02
DLV-00111,TD-134,Courier Van,DRV-044,Francistown-Harare,490,1,Pharmaceutical,Pharmaceuticals,2023-06-23,9.0,10.55,0,0.2,1.94,8.3,40.9,417.0,9150.0,0.7,66.7,0,1,0.94,0,3,2023,2023-06
DLV-00112,TD-124,Light Commercial,DRV-020,Gaborone-Palapye,240,0,FMCG,Fresh Produce,2023-09-10,3.0,3.28,1,0.0,0.0,13.8,33.2,353.0,4488.0,2.6,85.0,0,1,0.52,0,5,2023,2023-09
DLV-00113,TD-118,Light Commercial,DRV-028,Francistown-Harare,490,1,Retail,Fresh Produce,2023-01-07,9.0,10.69,0,0.34,2.16,11.2,55.0,564.0,7889.0,2.2,73.2,0,1,1.78,0,6,2023,2023-01
DLV-00114,TD-077,Refrigerated,DRV-083,Gaborone-Maun,680,0,Agriculture,FMCG Cargo,2023-07-25,8.0,7.7,1,0.0,0.0,34.2,232.3,2590.0,8882.0,13.1,72.6,0,3,0.87,0,7,2023,2023-07
DLV-00115,TD-075,Refrigerated,DRV-126,Gaborone-Windhoek,1400,1,Agriculture,Agricultural Produce,2023-09-06,18.0,22.32,0,1.62,2.32,33.6,469.7,4974.0,16268.0,11.6,64.6,1,0,3.19,1,10,2023,2023-09
DLV-00116,TD-007,Long-Haul Articulated,DRV-119,Gaborone-Maun,680,0,Pharmaceutical,Mining Supplies,2024-03-24,8.0,8.34,1,0.0,0.0,34.2,232.3,2502.0,6821.0,21.5,71.7,0,0,1.02,1,10,2024,2024-03
DLV-00117,TD-128,Light Commercial,DRV-036,Gaborone-Lusaka,1300,1,Pharmaceutical,Fresh Produce,2023-09-05,20.0,23.91,0,0.91,3.31,9.9,129.3,1446.0,18006.0,1.9,63.0,1,0,4.42,0,7,2023,2023-09
DLV-00118,TD-103,B-Train,DRV-137,Local Gaborone,35,0,Agriculture,Agricultural Produce,2024-12-09,1.5,1.27,1,0.0,0.0,42.1,14.7,161.0,458.0,32.7,81.7,0,0,0.17,0,6,2024,2024-12
DLV-00119,TD-138,Courier Van,DRV-022,Gaborone-Windhoek,1400,1,Mining,Agricultural Produce,2023-09-12,18.0,20.95,0,0.25,3.33,9.6,134.1,1435.0,32351.0,0.8,82.5,1,0,2.64,0,3,2023,2023-09
DLV-00120,TD-085,B-Train,DRV-111,Gaborone-Lusaka,1300,1,Mining,General Goods,2023-04-11,20.0,23.97,0,0.97,1.78,46.6,605.7,6409.0,18694.0,35.9,89.9,2,2,3.14,1,9,2023,2023-04
DLV-00121,TD-115,Light Commercial,DRV-096,Francistown-Harare,490,1,Construction,Pharmaceuticals,2025-03-01,9.0,12.5,0,2.15,3.06,9.2,45.1,449.0,6574.0,1.8,61.0,0,1,2.61,1,10,2025,2025-03
DLV-00122,TD-022,Long-Haul Articulated,DRV-030,Gaborone-Lusaka,1300,1,Pharmaceutical,Mining Supplies,2023-12-23,20.0,23.0,1,0.0,2.2,40.3,524.3,5521.0,16629.0,27.4,91.4,1,2,1.52,0,7,2023,2023-12
DLV-00123,TD-122,Light Commercial,DRV-025,Gaborone-Windhoek,1400,1,Construction,FMCG Cargo,2024-12-14,18.0,19.47,1,0.0,2.12,10.1,141.8,1558.0,19898.0,1.9,64.6,3,1,3.06,0,4,2024,2024-12
DLV-00124,TD-043,Long-Haul Articulated,DRV-063,Gaborone-Johannesburg,360,1,Agriculture,Mining Supplies,2024-07-19,6.5,9.91,0,2.44,2.16,33.3,119.8,1251.0,3884.0,23.1,77.1,1,1,0.77,0,8,2024,2024-07
DLV-00125,TD-048,Long-Haul Articulated,DRV-048,Gaborone-Lusaka,1300,1,Pharmaceutical,FMCG Cargo,2024-03-18,20.0,21.65,1,0.0,1.1,38.3,497.6,5147.0,15231.0,25.1,83.7,2,1,2.68,0,7,2024,2024-03
DLV-00126,TD-053,Long-Haul Articulated,DRV-072,Francistown-Harare,490,1,Pharmaceutical,Agricultural Produce,2025-03-26,9.0,11.98,0,1.63,3.02,42.2,206.9,2183.0,6310.0,27.6,92.0,0,2,2.05,0,6,2025,2025-03
DLV-00127,TD-084,B-Train,DRV-051,Gaborone-Windhoek,1400,1,Construction,General Goods,2023-09-26,18.0,23.12,0,2.42,4.02,45.9,642.6,6847.0,18789.0,33.6,83.9,1,0,2.96,1,10,2023,2023-09
DLV-00128,TD-090,B-Train,DRV-091,Gaborone-Johannesburg,360,1,Construction,Construction Materials,2023-06-26,6.5,10.25,0,2.78,3.36,47.1,169.5,1879.0,5301.0,36.8,92.0,0,0,0.96,1,9,2023,2023-06
DLV-00129,TD-035,Long-Haul Articulated,DRV-081,Gaborone-Johannesburg,360,1,Mining,Mining Supplies,2023-11-09,6.5,8.32,0,0.85,1.64,34.3,123.6,1235.0,3867.0,23.0,76.7,0,1,0.92,0,8,2023,2023-11
DLV-00130,TD-109,B-Train,DRV-048,Gaborone-Lusaka,1300,1,Construction,FMCG Cargo,2024-07-04,20.0,24.06,0,1.06,4.22,50.8,660.7,6635.0,20223.0,38.9,97.2,1,1,2.98,0,6,2024,2024-07
DLV-00131,TD-126,Light Commercial,DRV-074,Gaborone-Maun,680,0,Retail,Mining Supplies,2023-11-19,8.0,8.48,1,0.0,0.0,11.6,78.9,775.0,11124.0,2.2,74.4,0,0,1.58,1,9,2023,2023-11
DLV-00132,TD-050,Long-Haul Articulated,DRV-099,Gaborone-Maun,680,0,Agriculture,Construction Materials,2024-10-30,8.0,8.37,1,0.0,0.0,35.0,237.7,2493.0,7270.0,22.9,76.4,1,0,1.15,0,7,2024,2024-10
DLV-00133,TD-126,Light Commercial,DRV-043,Local Gaborone,35,0,Mining,Construction Materials,2023-02-01,1.5,1.65,1,0.0,0.0,11.5,4.0,42.0,547.0,2.1,71.0,0,0,0.25,1,9,2023,2023-02
DLV-00134,TD-118,Light Commercial,DRV-127,Gaborone-Maun,680,0,Agriculture,Construction Materials,2023-04-26,8.0,7.75,1,0.0,0.0,9.2,62.3,678.0,9659.0,1.9,64.6,0,0,1.32,0,6,2023,2023-04
DLV-00135,TD-139,Courier Van,DRV-011,Gaborone-Windhoek,1400,1,Pharmaceutical,Pharmaceuticals,2024-07-13,18.0,23.58,0,2.88,4.46,10.6,148.9,1522.0,35301.0,0.9,90.1,0,1,3.44,0,6,2024,2024-07
DLV-00136,TD-116,Light Commercial,DRV-068,Gaborone-Francistown,400,0,FMCG,Agricultural Produce,2023-03-31,5.0,5.56,1,0.0,0.0,13.8,55.1,549.0,8326.0,2.8,94.6,1,0,0.68,0,5,2023,2023-03
DLV-00137,TD-054,Long-Haul Articulated,DRV-090,Francistown-Harare,490,1,Pharmaceutical,Construction Materials,2024-10-09,9.0,11.34,0,0.99,1.58,32.2,157.8,1560.0,4684.0,20.5,68.3,0,1,1.29,0,8,2024,2024-10
DLV-00138,TD-137,Courier Van,DRV-072,Gaborone-Windhoek,1400,1,Agriculture,Construction Materials,2023-06-22,18.0,21.97,0,1.27,4.43,8.6,120.7,1280.0,28109.0,0.7,71.7,5,0,3.76,0,3,2023,2023-06
DLV-00139,TD-035,Long-Haul Articulated,DRV-106,Gaborone-Johannesburg,360,1,Mining,Fresh Produce,2024-11-02,6.5,10.53,0,3.06,3.45,32.0,115.3,1170.0,3673.0,21.9,72.9,0,0,1.18,0,8,2024,2024-11
DLV-00140,TD-126,Light Commercial,DRV-037,Gaborone-Lusaka,1300,1,Agriculture,FMCG Cargo,2023-10-03,20.0,24.26,0,1.26,2.45,11.8,153.9,1645.0,22331.0,2.3,78.1,2,1,4.58,1,9,2023,2023-10
DLV-00141,TD-104,B-Train,DRV-132,Gaborone-Johannesburg,360,1,Pharmaceutical,Fresh Produce,2024-12-12,6.5,8.3,0,0.83,2.59,46.3,166.5,1829.0,5458.0,37.9,94.8,0,0,0.66,0,4,2024,2024-12
DLV-00142,TD-118,Light Commercial,DRV-092,Gaborone-Johannesburg,360,1,Mining,Agricultural Produce,2024-07-01,6.5,8.44,0,0.97,1.76,11.6,41.9,423.0,6113.0,2.3,77.2,0,0,1.14,0,6,2024,2024-07
DLV-00143,TD-083,B-Train,DRV-073,Gaborone-Palapye,240,0,FMCG,Construction Materials,2024-08-14,3.0,2.55,1,0.0,0.0,39.2,94.1,1012.0,2832.0,29.5,73.7,0,0,0.69,0,3,2024,2024-08
DLV-00144,TD-012,Long-Haul Articulated,DRV-026,Gaborone-Francistown,400,0,Pharmaceutical,Agricultural Produce,2024-04-15,5.0,5.17,1,0.0,0.0,28.5,114.0,1254.0,3638.0,19.5,65.0,0,1,0.43,1,9,2024,2024-04
DLV-00145,TD-117,Light Commercial,DRV-001,Local Gaborone,35,0,Construction,Mining Supplies,2024-12-06,1.5,1.81,0,0.09,0.0,14.3,5.0,55.0,731.0,2.8,95.0,0,0,0.25,0,5,2024,2024-12
DLV-00146,TD-093,B-Train,DRV-065,Gaborone-Johannesburg,360,1,Mining,Fresh Produce,2024-11-11,6.5,7.66,0,0.19,1.58,39.4,141.8,1451.0,4369.0,30.3,75.9,0,1,0.71,0,4,2024,2024-11
DLV-00147,TD-110,B-Train,DRV-024,Francistown-Harare,490,1,Pharmaceutical,General Goods,2023-01-02,9.0,11.91,0,1.56,2.67,45.6,223.3,2192.0,6836.0,34.9,87.2,1,1,1.14,0,5,2023,2023-01
DLV-00148,TD-031,Long-Haul Articulated,DRV-109,Gaborone-Windhoek,1400,1,Pharmaceutical,Mining Supplies,2024-05-04,18.0,21.51,0,0.81,1.8,26.8,375.7,4106.0,12460.0,19.1,63.6,1,0,2.92,1,9,2024,2024-05
DLV-00149,TD-081,B-Train,DRV-095,Gaborone-Johannesburg,360,1,FMCG,Mining Supplies,2024-01-27,6.5,11.24,0,3.77,3.85,45.9,165.4,1637.0,5016.0,34.8,87.1,1,0,1.75,0,8,2024,2024-01
DLV-00150,TD-043,Long-Haul Articulated,DRV-113,Gaborone-Francistown,400,0,FMCG,FMCG Cargo,2023-08-07,5.0,4.79,1,0.0,0.0,43.5,174.2,1931.0,5036.0,27.0,89.9,1,1,0.83,0,8,2023,2023-08
DLV-00151,TD-056,Refrigerated,DRV-023,Local Gaborone,35,0,Mining,Mining Supplies,2025-02-09,1.5,1.27,1,0.0,0.0,48.2,16.9,173.0,621.0,17.7,98.5,0,0,0.14,0,7,2025,2025-02
DLV-00152,TD-064,Refrigerated,DRV-071,Gaborone-Maun,680,0,Pharmaceutical,General Goods,2023-09-12,8.0,8.54,1,0.0,0.0,43.6,296.5,3205.0,10286.0,15.1,84.0,0,2,0.97,1,10,2023,2023-09
DLV-00153,TD-007,Long-Haul Articulated,DRV-078,Gaborone-Palapye,240,0,Retail,Construction Materials,2024-09-13,3.0,3.49,0,0.04,0.0,42.6,102.3,1115.0,2884.0,25.8,85.8,0,0,0.61,1,10,2024,2024-09
DLV-00154,TD-127,Light Commercial,DRV-099,Francistown-Harare,490,1,Mining,Mining Supplies,2024-05-26,9.0,13.26,0,2.91,3.08,12.4,60.7,678.0,8746.0,2.4,81.1,0,0,1.82,1,9,2024,2024-05
DLV-00155,TD-082,B-Train,DRV-034,Gaborone-Windhoek,1400,1,Construction,Agricultural Produce,2024-08-05,18.0,20.65,1,0.0,2.28,50.2,703.3,7651.0,21992.0,39.3,98.2,1,0,1.92,0,7,2024,2024-08
DLV-00156,TD-018,Long-Haul Articulated,DRV-004,Gaborone-Francistown,400,0,FMCG,Mining Supplies,2023-02-10,5.0,4.33,1,0.0,0.0,44.1,176.6,1829.0,5485.0,29.4,97.9,2,0,0.62,0,6,2023,2023-02
DLV-00157,TD-129,Light Commercial,DRV-107,Gaborone-Palapye,240,0,Construction,FMCG Cargo,2024-02-16,3.0,2.91,1,0.0,0.0,9.5,22.9,227.0,3490.0,2.0,66.1,0,0,0.32,1,10,2024,2024-02
DLV-00158,TD-131,Courier Van,DRV-053,Gaborone-Johannesburg,360,1,Retail,Construction Materials,2023-12-01,6.5,8.94,0,1.47,3.05,11.2,40.2,430.0,9125.0,0.9,90.5,1,4,2.1,0,4,2023,2023-12
DLV-00159,TD-080,Refrigerated,DRV-112,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2023-09-02,6.5,9.1,0,1.62,1.86,42.1,151.4,1495.0,5475.0,15.2,84.5,0,1,1.36,1,9,2023,2023-09
DLV-00160,TD-031,Long-Haul Articulated,DRV-004,Gaborone-Maun,680,0,Pharmaceutical,Mining Supplies,2024-12-19,8.0,8.53,1,0.0,0.0,30.0,204.0,2271.0,6336.0,20.0,66.6,0,0,1.22,1,9,2024,2024-12
DLV-00161,TD-043,Long-Haul Articulated,DRV-096,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2025-03-10,3.0,3.06,1,0.0,0.0,41.1,98.7,972.0,3053.0,27.3,90.9,0,2,0.64,0,8,2025,2025-03
DLV-00162,TD-070,Refrigerated,DRV-135,Gaborone-Lusaka,1300,1,Mining,Fresh Produce,2024-12-30,20.0,25.03,0,2.03,3.2,43.2,561.5,5904.0,18684.0,14.4,79.8,3,3,3.05,0,7,2024,2024-12
DLV-00163,TD-128,Light Commercial,DRV-043,Gaborone-Francistown,400,0,FMCG,Mining Supplies,2023-09-19,5.0,5.72,1,0.0,0.0,14.4,57.6,582.0,7824.0,2.7,88.9,0,4,0.88,0,7,2023,2023-09
DLV-00164,TD-012,Long-Haul Articulated,DRV-004,Gaborone-Francistown,400,0,Retail,General Goods,2024-04-28,5.0,5.79,0,0.04,0.0,33.9,135.8,1359.0,4218.0,22.6,75.3,0,2,0.83,1,9,2024,2024-04
DLV-00165,TD-108,B-Train,DRV-058,Gaborone-Francistown,400,0,FMCG,Mining Supplies,2024-03-02,5.0,4.5,1,0.0,0.0,42.0,167.8,1673.0,5303.0,33.1,82.9,0,0,0.56,0,4,2024,2024-03
DLV-00166,TD-046,Long-Haul Articulated,DRV-058,Gaborone-Francistown,400,0,Agriculture,General Goods,2024-02-15,5.0,5.95,0,0.2,0.0,42.1,168.5,1856.0,5324.0,28.5,95.1,1,0,0.74,0,6,2024,2024-02
DLV-00167,TD-084,B-Train,DRV-023,Gaborone-Palapye,240,0,Agriculture,Pharmaceuticals,2023-01-09,3.0,3.5,0,0.05,0.0,37.7,90.4,965.0,2771.0,28.9,72.2,0,0,0.39,1,10,2023,2023-01
DLV-00168,TD-095,B-Train,DRV-127,Local Gaborone,35,0,Retail,FMCG Cargo,2024-07-13,1.5,2.26,0,0.54,0.0,44.7,15.6,156.0,514.0,36.7,91.8,0,0,0.39,1,10,2024,2024-07
DLV-00169,TD-007,Long-Haul Articulated,DRV-060,Gaborone-Lusaka,1300,1,Agriculture,Fresh Produce,2024-10-13,20.0,25.88,0,2.88,3.43,44.2,574.3,5930.0,16445.0,27.1,90.4,3,4,3.73,1,10,2024,2024-10
DLV-00170,TD-027,Long-Haul Articulated,DRV-053,Gaborone-Palapye,240,0,Agriculture,Mining Supplies,2024-03-05,3.0,2.97,1,0.0,0.0,46.3,111.1,1241.0,3308.0,29.5,98.4,0,0,0.7,0,4,2024,2024-03
DLV-00171,TD-072,Refrigerated,DRV-024,Gaborone-Maun,680,0,Mining,Mining Supplies,2024-06-16,8.0,8.33,1,0.0,0.0,48.5,329.8,3272.0,12115.0,17.8,99.0,2,0,0.8,0,8,2024,2024-06
DLV-00172,TD-130,Light Commercial,DRV-035,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2024-02-08,6.5,8.85,0,1.38,3.07,9.8,35.2,378.0,4949.0,1.9,62.5,0,0,1.17,0,3,2024,2024-02
DLV-00173,TD-061,Refrigerated,DRV-075,Gaborone-Maun,680,0,FMCG,Agricultural Produce,2023-11-19,8.0,6.94,1,0.0,0.0,35.1,238.7,2491.0,8941.0,13.1,73.1,0,1,0.76,0,3,2023,2023-11
DLV-00174,TD-020,Long-Haul Articulated,DRV-052,Francistown-Harare,490,1,Retail,Agricultural Produce,2025-02-27,9.0,11.51,0,1.16,1.38,30.2,147.9,1543.0,4406.0,19.3,64.2,0,1,1.71,0,8,2025,2025-02
DLV-00175,TD-105,B-Train,DRV-031,Gaborone-Windhoek,1400,1,Agriculture,Fresh Produce,2025-02-27,18.0,20.35,1,0.0,2.58,35.1,492.1,5379.0,14250.0,25.4,63.6,2,3,3.7,0,7,2025,2025-02
DLV-00176,TD-011,Long-Haul Articulated,DRV-056,Gaborone-Palapye,240,0,FMCG,Mining Supplies,2023-04-04,3.0,3.28,1,0.0,0.0,32.5,78.0,804.0,2350.0,21.0,69.9,1,0,0.47,0,6,2023,2023-04
DLV-00177,TD-077,Refrigerated,DRV-067,Gaborone-Francistown,400,0,Retail,General Goods,2024-02-19,5.0,4.41,1,0.0,0.0,32.0,127.9,1336.0,5040.0,12.6,70.0,0,1,0.41,0,7,2024,2024-02
DLV-00178,TD-032,Long-Haul Articulated,DRV-004,Gaborone-Maun,680,0,Mining,Agricultural Produce,2025-03-10,8.0,8.41,1,0.0,0.0,29.4,199.9,2189.0,6210.0,19.6,65.2,0,1,1.2,0,6,2025,2025-03
DLV-00179,TD-022,Long-Haul Articulated,DRV-067,Gaborone-Windhoek,1400,1,Mining,General Goods,2023-03-08,18.0,22.63,0,1.93,4.16,41.0,574.2,6293.0,18856.0,28.9,96.2,0,0,2.08,0,7,2023,2023-03
DLV-00180,TD-032,Long-Haul Articulated,DRV-011,Gaborone-Windhoek,1400,1,Construction,General Goods,2023-06-22,18.0,20.97,0,0.27,2.52,40.1,561.9,5897.0,17440.0,26.7,89.0,0,0,3.06,0,6,2023,2023-06
DLV-00181,TD-110,B-Train,DRV-045,Gaborone-Lusaka,1300,1,FMCG,Mining Supplies,2023-07-11,20.0,22.08,1,0.0,1.98,48.2,626.3,6353.0,17632.0,33.9,84.8,0,1,4.92,0,5,2023,2023-07
DLV-00182,TD-128,Light Commercial,DRV-106,Gaborone-Palapye,240,0,Agriculture,Pharmaceuticals,2023-03-04,3.0,3.03,1,0.0,0.0,10.4,25.0,250.0,3759.0,2.1,71.2,0,1,0.34,0,7,2023,2023-03
DLV-00183,TD-135,Courier Van,DRV-064,Francistown-Harare,490,1,Pharmaceutical,Agricultural Produce,2024-07-10,9.0,10.2,1,0.0,1.07,9.7,47.5,518.0,10865.0,0.8,79.2,0,0,0.97,1,9,2024,2024-07
DLV-00184,TD-129,Light Commercial,DRV-083,Gaborone-Windhoek,1400,1,Construction,Fresh Produce,2023-07-04,18.0,22.45,0,1.75,2.12,10.1,141.0,1558.0,21178.0,2.1,68.8,0,0,2.54,1,10,2023,2023-07
DLV-00185,TD-015,Long-Haul Articulated,DRV-121,Gaborone-Palapye,240,0,Agriculture,Fresh Produce,2025-02-24,3.0,4.59,0,1.14,0.0,30.2,72.4,776.0,2151.0,19.2,64.0,0,0,0.73,1,9,2025,2025-02
DLV-00186,TD-137,Courier Van,DRV-015,Gaborone-Palapye,240,0,Retail,Construction Materials,2025-03-27,3.0,2.88,1,0.0,0.0,9.5,22.7,250.0,4986.0,0.7,74.2,0,0,0.59,0,3,2025,2025-03
DLV-00187,TD-046,Long-Haul Articulated,DRV-061,Gaborone-Maun,680,0,Agriculture,Fresh Produce,2025-01-25,8.0,7.74,1,0.0,0.0,37.4,254.2,2617.0,8391.0,26.4,88.1,0,0,0.7,0,6,2025,2025-01
DLV-00188,TD-049,Long-Haul Articulated,DRV-127,Gaborone-Maun,680,0,Agriculture,Fresh Produce,2023-06-29,8.0,9.32,0,0.12,0.0,26.2,178.0,1758.0,5857.0,18.5,61.5,0,0,1.59,1,10,2023,2023-06
DLV-00189,TD-006,Long-Haul Articulated,DRV-135,Francistown-Harare,490,1,Construction,General Goods,2023-12-06,9.0,11.61,0,1.26,1.71,48.8,239.3,2628.0,6637.0,29.0,96.8,0,1,1.42,0,7,2023,2023-12
DLV-00190,TD-016,Long-Haul Articulated,DRV-006,Gaborone-Windhoek,1400,1,Retail,Construction Materials,2024-12-22,18.0,21.93,0,1.23,3.71,44.3,619.8,6821.0,18396.0,28.2,93.9,2,2,2.98,0,4,2024,2024-12
DLV-00191,TD-096,B-Train,DRV-102,Gaborone-Johannesburg,360,1,Agriculture,General Goods,2023-12-11,6.5,9.3,0,1.83,2.13,42.7,153.7,1644.0,4463.0,31.0,77.5,0,1,1.29,0,4,2023,2023-12
DLV-00192,TD-082,B-Train,DRV-045,Local Gaborone,35,0,Pharmaceutical,Construction Materials,2024-12-11,1.5,1.44,1,0.0,0.0,52.0,18.2,184.0,512.0,36.6,91.5,0,0,0.32,0,7,2024,2024-12
DLV-00193,TD-097,B-Train,DRV-079,Gaborone-Maun,680,0,Pharmaceutical,FMCG Cargo,2023-10-29,8.0,8.01,1,0.0,0.0,45.4,308.8,3274.0,9583.0,35.2,88.1,0,1,1.39,0,5,2023,2023-10
DLV-00194,TD-047,Long-Haul Articulated,DRV-082,Gaborone-Francistown,400,0,Agriculture,Mining Supplies,2024-10-16,5.0,4.83,1,0.0,0.0,30.7,123.0,1291.0,3593.0,19.2,64.2,0,0,1.14,0,3,2024,2024-10
DLV-00195,TD-020,Long-Haul Articulated,DRV-061,Gaborone-Windhoek,1400,1,FMCG,Fresh Produce,2023-06-21,18.0,23.85,0,3.15,4.1,36.3,508.1,5611.0,16771.0,25.7,85.6,1,0,2.15,0,8,2023,2023-06
DLV-00196,TD-003,Long-Haul Articulated,DRV-068,Local Gaborone,35,0,Retail,Mining Supplies,2024-12-10,1.5,2.04,0,0.31,0.0,32.3,11.3,123.0,363.0,22.2,74.0,0,0,0.25,1,9,2024,2024-12
DLV-00197,TD-013,Long-Haul Articulated,DRV-099,Gaborone-Francistown,400,0,Construction,FMCG Cargo,2024-03-05,5.0,5.44,1,0.0,0.0,34.4,137.6,1454.0,4208.0,22.5,75.1,0,0,0.74,0,5,2024,2024-03
DLV-00198,TD-123,Light Commercial,DRV-058,Gaborone-Johannesburg,360,1,Retail,Pharmaceuticals,2023-03-17,6.5,10.2,0,2.73,3.96,10.6,38.2,391.0,5686.0,2.2,71.8,0,0,1.28,0,6,2023,2023-03
DLV-00199,TD-019,Long-Haul Articulated,DRV-088,Gaborone-Johannesburg,360,1,Retail,Pharmaceuticals,2023-06-14,6.5,9.44,0,1.97,1.26,33.5,120.7,1350.0,3705.0,22.1,73.5,0,0,1.02,0,8,2023,2023-06
DLV-00200,TD-008,Long-Haul Articulated,DRV-111,Local Gaborone,35,0,Pharmaceutical,Mining Supplies,2024-09-13,1.5,1.27,1,0.0,0.0,30.1,10.5,105.0,325.0,19.9,66.3,0,0,0.17,0,5,2024,2024-09
DLV-00201,TD-049,Long-Haul Articulated,DRV-105,Francistown-Harare,490,1,Pharmaceutical,Construction Materials,2025-01-09,9.0,12.57,0,2.22,2.89,32.6,159.9,1655.0,4379.0,19.2,63.8,0,0,2.9,1,10,2025,2025-01
DLV-00202,TD-040,Long-Haul Articulated,DRV-014,Local Gaborone,35,0,FMCG,General Goods,2024-03-13,1.5,1.29,1,0.0,0.0,33.4,11.7,126.0,352.0,21.5,71.8,0,0,0.24,1,10,2024,2024-03
DLV-00203,TD-052,Long-Haul Articulated,DRV-025,Local Gaborone,35,0,Mining,Mining Supplies,2023-06-24,1.5,1.45,1,0.0,0.0,44.1,15.4,158.0,459.0,28.1,93.8,0,0,0.23,0,5,2023,2023-06
DLV-00204,TD-121,Light Commercial,DRV-126,Gaborone-Lusaka,1300,1,Pharmaceutical,Fresh Produce,2023-04-04,20.0,24.3,0,1.3,2.9,10.9,141.7,1564.0,19275.0,2.0,67.4,3,0,3.48,0,8,2023,2023-04
DLV-00205,TD-048,Long-Haul Articulated,DRV-115,Gaborone-Windhoek,1400,1,Mining,Fresh Produce,2024-03-26,18.0,20.98,0,0.28,1.92,29.2,409.3,4410.0,12945.0,19.8,66.0,2,1,2.85,0,7,2024,2024-03
DLV-00206,TD-022,Long-Haul Articulated,DRV-089,Gaborone-Johannesburg,360,1,Agriculture,Pharmaceuticals,2025-02-13,6.5,8.01,0,0.53,1.8,29.8,107.2,1108.0,3147.0,18.7,62.4,0,0,1.27,0,7,2025,2025-02
DLV-00207,TD-138,Courier Van,DRV-122,Gaborone-Lusaka,1300,1,Agriculture,Mining Supplies,2024-05-02,20.0,21.12,1,0.0,1.28,9.7,125.7,1391.0,29151.0,0.8,80.1,1,3,1.96,0,3,2024,2024-05
DLV-00208,TD-031,Long-Haul Articulated,DRV-115,Gaborone-Maun,680,0,Retail,Mining Supplies,2023-08-05,8.0,8.19,1,0.0,0.0,30.0,203.8,2010.0,6446.0,20.3,67.7,0,0,1.11,1,9,2023,2023-08
DLV-00209,TD-112,Light Commercial,DRV-052,Gaborone-Johannesburg,360,1,Pharmaceutical,Mining Supplies,2024-09-01,6.5,9.01,0,1.53,2.12,9.9,35.8,379.0,5028.0,1.9,63.5,0,0,1.34,1,9,2024,2024-09
DLV-00210,TD-071,Refrigerated,DRV-134,Gaborone-Windhoek,1400,1,Construction,Agricultural Produce,2023-01-13,18.0,20.55,1,0.0,3.45,42.2,590.2,6430.0,21043.0,15.0,83.5,1,1,3.49,0,5,2023,2023-01
DLV-00211,TD-107,B-Train,DRV-039,Gaborone-Johannesburg,360,1,Retail,Construction Materials,2024-08-25,6.5,11.47,0,4.0,3.65,44.2,159.3,1583.0,4752.0,33.0,82.5,0,0,2.13,0,7,2024,2024-08
DLV-00212,TD-138,Courier Van,DRV-089,Gaborone-Palapye,240,0,Construction,Fresh Produce,2024-01-28,3.0,2.55,1,0.0,0.0,9.9,23.8,254.0,5337.0,0.8,79.4,0,1,0.41,0,3,2024,2024-01
DLV-00213,TD-045,Long-Haul Articulated,DRV-071,Gaborone-Francistown,400,0,Construction,Mining Supplies,2024-09-25,5.0,4.99,1,0.0,0.0,36.7,146.9,1620.0,4247.0,22.7,75.8,0,2,0.57,0,7,2024,2024-09
DLV-00214,TD-013,Long-Haul Articulated,DRV-122,Francistown-Harare,490,1,FMCG,Fresh Produce,2023-01-21,9.0,12.4,0,2.05,3.86,33.3,163.0,1661.0,4948.0,21.6,72.1,0,0,1.15,0,5,2023,2023-01
DLV-00215,TD-026,Long-Haul Articulated,DRV-059,Local Gaborone,35,0,Retail,Fresh Produce,2025-01-31,1.5,1.6,1,0.0,0.0,43.2,15.1,161.0,437.0,26.7,89.2,0,0,0.34,0,6,2025,2025-01
DLV-00216,TD-049,Long-Haul Articulated,DRV-114,Gaborone-Johannesburg,360,1,Retail,Agricultural Produce,2024-02-21,6.5,9.41,0,1.94,2.7,33.7,121.2,1251.0,4065.0,24.2,80.7,0,0,1.24,1,10,2024,2024-02
DLV-00217,TD-132,Courier Van,DRV-041,Gaborone-Francistown,400,0,Mining,Fresh Produce,2024-12-27,5.0,4.58,1,0.0,0.0,9.8,39.1,415.0,9069.0,0.8,81.0,0,1,0.83,0,8,2024,2024-12
DLV-00218,TD-050,Long-Haul Articulated,DRV-052,Gaborone-Maun,680,0,Mining,Mining Supplies,2023-02-03,8.0,8.82,1,0.0,0.0,29.1,198.2,2043.0,5905.0,18.6,62.0,0,0,1.31,0,7,2023,2023-02
DLV-00219,TD-071,Refrigerated,DRV-095,Francistown-Harare,490,1,Construction,Construction Materials,2024-02-11,9.0,13.07,0,2.72,4.23,39.3,192.8,2010.0,7016.0,14.3,79.6,0,0,2.04,0,5,2024,2024-02
